Date,Trap_Type,Trap_Number
4/21/2022,fukui,1179-Y
4/21/2022,minnow,192-P
4/19/2022,shrimp,1157-R
4/19/2022,shrimp,3100-P
4/20/2022,shrimp,1157-R
4/20/2022,shrimp,3100-P
5/3/2022,minnow,183-P
5/3/2022,fukui,1193-R
5/3/2022,minnow,632-P
5/3/2022,fukui,3194-P
5/3/2022,minnow,674-P
5/3/2022,fukui,3172-P
5/3/2022,minnow,49-P
5/3/2022,fukui,3173-P
5/3/2022,fukui,3158-P
5/3/2022,minnow,150-P
5/3/2022,fukui,1189-R
5/3/2022,minnow,1381-P
5/3/2022,fukui,3151-P
5/3/2022,minnow,169-P
5/3/2022,minnow,185-P
5/3/2022,fukui,3079-P
5/3/2022,minnow,152-P
5/3/2022,fukui,3190-P
5/3/2022,minnow,1382-P
5/3/2022,fukui,3153-P
5/3/2022,minnow,80-P
5/3/2022,fukui,3149-P
5/3/2022,fukui,1169-R
5/3/2022,minnow,682-P
5/3/2022,minnow,663-P
5/3/2022,fukui,3157-P
5/3/2022,fukui,1198-R
5/3/2022,minnow,132-P
5/3/2022,minnow,180-P
5/3/2022,fukui,3078-P
5/3/2022,shrimp,1191-R
5/3/2022,shrimp,1385-P
5/4/2022,minnow,183-P
5/4/2022,fukui,1193-R
5/4/2022,minnow,632-P
5/4/2022,fukui,3194-P
5/4/2022,minnow,674-P
5/4/2022,fukui,3172-P
5/4/2022,minnow,49-P
5/4/2022,fukui,3173-P
5/4/2022,fukui,3158-P
5/4/2022,minnow,150-P
5/4/2022,fukui,1189-R
5/4/2022,minnow,1381-P
5/4/2022,fukui,3151-P
5/4/2022,minnow,169-P
5/4/2022,minnow,185-P
5/4/2022,fukui,3079-P
5/4/2022,minnow,152-P
5/4/2022,fukui,3190-P
5/4/2022,minnow,1382-P
5/4/2022,fukui,3153-P
5/4/2022,minnow,80-P
5/4/2022,fukui,3149-P
5/4/2022,fukui,1169-R
5/4/2022,minnow,682-P
5/4/2022,minnow,663-P
5/4/2022,fukui,3157-P
5/4/2022,fukui,1198-R
5/4/2022,minnow,132-P
5/4/2022,minnow,180-P
5/4/2022,fukui,3078-P
5/3/2022,minnow,36-P
5/3/2022,fukui,127-Y
5/3/2022,minnow,1383-P
5/3/2022,fukui,160-Y
5/3/2022,minnow,670-P
5/3/2022,fukui,1173-Y
5/3/2022,minnow,146-P
5/3/2022,fukui,128-Y
5/3/2022,minnow,145-P
5/3/2022,fukui,117-Y
5/3/2022,minnow,138-P
5/3/2022,fukui,39-P
5/3/2022,minnow,30-P
5/3/2022,fukui,648-P
5/3/2022,minnow,1367-P
5/3/2022,fukui,629-P
5/3/2022,minnow,74-P
5/3/2022,fukui,1179-Y
5/3/2022,minnow,163-P
5/3/2022,fukui,23-P
5/3/2022,minnow,678-P
5/3/2022,fukui,163-Y
5/3/2022,minnow,1378-P
5/3/2022,fukui,102-Y
5/3/2022,minnow,85-P
5/3/2022,fukui,1176-Y
5/3/2022,minnow,1387-P
5/3/2022,fukui,1196-Y
5/3/2022,minnow,626-P
5/3/2022,fukui,1167-Y
5/3/2022,shrimp,1379-P
5/3/2022,shrimp,3090-P
5/4/2022,minnow,36-P
5/4/2022,fukui,127-Y
5/4/2022,minnow,1383-P
5/4/2022,fukui,160-Y
5/4/2022,minnow,670-P
5/4/2022,fukui,1173-Y
5/4/2022,minnow,146-P
5/4/2022,fukui,128-Y
5/4/2022,minnow,145-P
5/4/2022,fukui,117-Y
5/4/2022,minnow,138-P
5/4/2022,fukui,39-P
5/4/2022,minnow,30-P
5/4/2022,fukui,648-P
5/4/2022,minnow,1367-P
5/4/2022,fukui,629-P
5/4/2022,minnow,74-P
5/4/2022,fukui,1179-Y
5/4/2022,minnow,163-P
5/4/2022,fukui,23-P
5/4/2022,minnow,678-P
5/4/2022,fukui,163-Y
5/4/2022,minnow,1378-P
5/4/2022,fukui,102-Y
5/4/2022,minnow,85-P
5/4/2022,fukui,1176-Y
5/4/2022,minnow,1387-P
5/4/2022,fukui,1196-Y
5/4/2022,minnow,626-P
5/4/2022,fukui,1167-Y
5/4/2022,shrimp,1379-P
5/4/2022,shrimp,3090-P
5/5/2022,minnow,36-P
5/5/2022,fukui,127-Y
5/5/2022,minnow,1383-P
5/5/2022,fukui,160-Y
5/5/2022,minnow,670-P
5/5/2022,fukui,1173-Y
5/5/2022,minnow,146-P
5/5/2022,fukui,128-Y
5/5/2022,minnow,145-P
5/5/2022,fukui,117-Y
5/5/2022,minnow,138-P
5/5/2022,fukui,39-P
5/5/2022,minnow,30-P
5/5/2022,fukui,648-P
5/5/2022,minnow,1367-P
5/5/2022,fukui,629-P
5/5/2022,minnow,74-P
5/5/2022,fukui,1179-Y
5/5/2022,minnow,163-P
5/5/2022,fukui,23-P
5/5/2022,minnow,678-P
5/5/2022,fukui,163-P
5/5/2022,minnow,1378-P
5/5/2022,fukui,102-Y
5/5/2022,minnow,85-P
5/5/2022,fukui,1176-Y
5/5/2022,minnow,1387-P
5/5/2022,fukui,1196-Y
5/5/2022,minnow,626-P
5/5/2022,fukui,1167-Y
5/5/2022,shrimp,1379-P
5/5/2022,shrimp,3090-P
5/3/2022,fukui,1139-Y
5/3/2022,minnow,1366-P
5/3/2022,fukui,581-P
5/3/2022,minnow,174-P
5/3/2022,fukui,1174-Y
5/3/2022,minnow,1390-P
5/3/2022,fukui,1108-Y
5/3/2022,minnow,155-P
5/3/2022,fukui,1197-Y
5/3/2022,minnow,158-P
5/3/2022,fukui,116-Y
5/3/2022,minnow,65-P
5/3/2022,fukui,603-P
5/3/2022,minnow,192-P
5/3/2022,fukui,172-Y
5/3/2022,minnow,1368-P
5/3/2022,fukui,20-P
5/3/2022,minnow,130-P
5/3/2022,fukui,111-Y
5/3/2022,minnow,658-P
5/3/2022,fukui,1200-Y
5/3/2022,minnow,630-P
5/3/2022,fukui,638-P
5/3/2022,minnow,170-P
5/3/2022,fukui,609-P
5/3/2022,minnow,188-P
5/3/2022,fukui,21-P
5/3/2022,minnow,691-P
5/3/2022,fukui,1192-Y
5/3/2022,minnow,189-P
5/3/2022,shrimp,3100-P
5/3/2022,shrimp,3102-P
5/4/2022,fukui,1139-Y
5/4/2022,minnow,1366-P
5/4/2022,fukui,581-P
5/4/2022,minnow,174-P
5/4/2022,fukui,1174-Y
5/4/2022,minnow,1390-P
5/4/2022,fukui,1108-Y
5/4/2022,minnow,155-P
5/4/2022,fukui,1197-Y
5/4/2022,minnow,158-P
5/4/2022,fukui,116-Y
5/4/2022,minnow,65-P
5/4/2022,fukui,603-P
5/4/2022,minnow,192-P
5/4/2022,fukui,172-Y
5/4/2022,minnow,1368-P
5/4/2022,fukui,20-P
5/4/2022,minnow,130-P
5/4/2022,fukui,111-Y
5/4/2022,minnow,658-P
5/4/2022,fukui,1200-Y
5/4/2022,minnow,630-P
5/4/2022,fukui,638-P
5/4/2022,minnow,170-P
5/4/2022,fukui,609-P
5/4/2022,minnow,188-P
5/4/2022,fukui,21-P
5/4/2022,minnow,691-P
5/4/2022,fukui,1192-Y
5/4/2022,minnow,189-P
5/17/2022,minnow,1378-P
5/17/2022,fukui,1169-R
5/17/2022,minnow,85-P
5/17/2022,fukui,3173-P
5/17/2022,minnow,678-P
5/17/2022,fukui,3158-P
5/17/2022,minnow,1383-P
5/17/2022,fukui,1198-R
5/17/2022,fukui,1193-R
5/17/2022,minnow,30-P
5/17/2022,fukui,3194-P
5/17/2022,minnow,36-P
5/17/2022,fukui,3190-P
5/17/2022,minnow,145-P
5/17/2022,minnow,146-P
5/17/2022,fukui,3157-P
5/17/2022,minnow,163-P
5/17/2022,fukui,3149-P
5/17/2022,minnow,626-P
5/17/2022,fukui,3151-P
5/17/2022,minnow,138-P
5/17/2022,fukui,1189-R
5/17/2022,fukui,3172-P
5/17/2022,minnow,1387-P
5/17/2022,minnow,74-P
5/17/2022,fukui,3078-P
5/17/2022,fukui,3153-P
5/17/2022,minnow,1367-P
5/17/2022,minnow,670-P
5/17/2022,fukui,3079-P
5/18/2022,minnow,1378-P
5/18/2022,fukui,1169-R
5/18/2022,minnow,85-P
5/18/2022,fukui,3173-P
5/18/2022,minnow,678-P
5/18/2022,fukui,3158-P
5/18/2022,minnow,1383-P
5/18/2022,fukui,1198-R
5/18/2022,fukui,1193-R
5/18/2022,minnow,30-P
5/18/2022,fukui,3194-P
5/18/2022,minnow,36-P
5/18/2022,fukui,3190-P
5/18/2022,minnow,145-P
5/18/2022,minnow,146-P
5/18/2022,fukui,3157-P
5/18/2022,minnow,163-P
5/18/2022,fukui,3149-P
5/18/2022,minnow,626-P
5/18/2022,fukui,3151-P
5/18/2022,minnow,138-P
5/18/2022,fukui,1189-R
5/18/2022,fukui,3172-P
5/18/2022,minnow,1387-P
5/18/2022,minnow,74-P
5/18/2022,fukui,3078-P
5/18/2022,fukui,3153-P
5/18/2022,minnow,1367-P
5/18/2022,minnow,670-P
5/18/2022,fukui,3079-P
5/17/2022,minnow,658-P
5/17/2022,fukui,638-P
5/17/2022,minnow,158-P
5/17/2022,fukui,629-P
5/17/2022,minnow,170-P
5/17/2022,fukui,21-P
5/17/2022,minnow,192-P
5/17/2022,fukui,128-Y
5/17/2022,minnow,155-P
5/17/2022,fukui,102-Y
5/17/2022,minnow,1368-P
5/17/2022,fukui,117-Y
5/17/2022,minnow,1366-P
5/17/2022,fukui,1197-Y
5/17/2022,minnow,691-P
5/17/2022,fukui,581-P
5/17/2022,minnow,189-P
5/17/2022,fukui,609-P
5/17/2022,minnow,188-P
5/17/2022,fukui,1174-Y
5/17/2022,minnow,130-P
5/17/2022,fukui,1173-Y
5/17/2022,minnow,630-P
5/17/2022,fukui,20-P
5/17/2022,minnow,65-P
5/17/2022,fukui,163-Y
5/17/2022,minnow,1390-P
5/17/2022,fukui,23-P
5/17/2022,minnow,174-P
5/17/2022,fukui,127-Y
5/17/2022,shrimp,3085-P
5/17/2022,shrimp,3100-P
5/18/2022,minnow,658-P
5/18/2022,fukui,638-P
5/18/2022,minnow,158-P
5/18/2022,fukui,629-P
5/18/2022,minnow,170-P
5/18/2022,fukui,21-P
5/18/2022,minnow,192-P
5/18/2022,fukui,128-Y
5/18/2022,minnow,155-P
5/18/2022,fukui,102-Y
5/18/2022,minnow,1368-P
5/18/2022,fukui,117-Y
5/18/2022,minnow,1366-P
5/18/2022,fukui,1197-Y
5/18/2022,minnow,691-P
5/18/2022,fukui,581-P
5/18/2022,minnow,189-P
5/18/2022,fukui,609-P
5/18/2022,minnow,188-P
5/18/2022,fukui,1174-Y
5/18/2022,minnow,130-P
5/18/2022,fukui,1173-Y
5/18/2022,minnow,630-P
5/18/2022,fukui,20-P
5/18/2022,minnow,65-P
5/18/2022,fukui,163-Y
5/18/2022,minnow,1390-P
5/18/2022,fukui,23-P
5/18/2022,minnow,174-P
5/18/2022,fukui,127-Y
5/18/2022,shrimp,3085-P
5/18/2022,shrimp,3100-P
5/19/2022,minnow,658-P
5/19/2022,fukui,638-P
5/19/2022,minnow,158-P
5/19/2022,fukui,629-P
5/19/2022,minnow,170-P
5/19/2022,fukui,21-P
5/19/2022,minnow,192-P
5/19/2022,fukui,128-Y
5/19/2022,minnow,155-P
5/19/2022,fukui,102-Y
5/19/2022,minnow,1368-P
5/19/2022,fukui,117-Y
5/19/2022,minnow,1366-P
5/19/2022,fukui,1197-Y
5/19/2022,minnow,691-P
5/19/2022,fukui,581-P
5/19/2022,minnow,189-P
5/19/2022,fukui,609-P
5/19/2022,minnow,188-P
5/19/2022,fukui,1174-Y
5/19/2022,minnow,130-P
5/19/2022,fukui,1173-Y
5/19/2022,minnow,630-P
5/19/2022,fukui,20-P
5/19/2022,minnow,65-P
5/19/2022,fukui,163-Y
5/19/2022,minnow,1390-P
5/19/2022,fukui,23-P
5/19/2022,minnow,174-P
5/19/2022,fukui,127-Y
5/19/2022,shrimp,3085-P
5/19/2022,shrimp,3100-P
5/17/2022,fukui,1192-Y
5/17/2022,minnow,632-P
5/17/2022,fukui,1139-Y
5/17/2022,minnow,1382-P
5/17/2022,fukui,1196-Y
5/17/2022,minnow,80-P
5/17/2022,fukui,172-Y
5/17/2022,minnow,49-P
5/17/2022,fukui,603-P
5/17/2022,minnow,183-P
5/17/2022,fukui,1200-Y
5/17/2022,minnow,674-P
5/17/2022,fukui,1179-Y
5/17/2022,minnow,132-P
5/17/2022,fukui,1108-Y
5/17/2022,minnow,152-P
5/17/2022,fukui,648-P
5/17/2022,minnow,169-P
5/17/2022,fukui,160-Y
5/17/2022,minnow,180-P
5/17/2022,fukui,111-Y
5/17/2022,minnow,150-P
5/17/2022,fukui,39-P
5/17/2022,minnow,1381-P
5/17/2022,fukui,1167-P
5/17/2022,minnow,663-P
5/17/2022,fukui,1176-Y
5/17/2022,minnow,185-P
5/17/2022,fukui,116-Y
5/17/2022,minnow,682-P
5/17/2022,shrimp,1191-R
5/17/2022,shrimp,1157-R
5/18/2022,fukui,1192-Y
5/18/2022,minnow,632-P
5/18/2022,fukui,1139-Y
5/18/2022,minnow,1382-P
5/18/2022,fukui,1196-Y
5/18/2022,minnow,80-P
5/18/2022,fukui,172-Y
5/18/2022,minnow,49-P
5/18/2022,fukui,603-P
5/18/2022,minnow,183-P
5/18/2022,fukui,1200-Y
5/18/2022,minnow,674-P
5/18/2022,fukui,1179-Y
5/18/2022,minnow,132-P
5/18/2022,fukui,1108-Y
5/18/2022,minnow,152-P
5/18/2022,fukui,648-P
5/18/2022,minnow,169-P
5/18/2022,fukui,160-Y
5/18/2022,minnow,180-P
5/18/2022,fukui,111-Y
5/18/2022,minnow,150-P
5/18/2022,fukui,39-P
5/18/2022,minnow,1381-P
5/18/2022,fukui,1167-P
5/18/2022,minnow,663-P
5/18/2022,fukui,1176-Y
5/18/2022,minnow,185-P
5/18/2022,fukui,116-Y
5/18/2022,minnow,682-P
5/18/2022,shrimp,1191-R
6/1/2022,minnow,192-P
6/1/2022,fukui,3194-P
6/1/2022,minnow,691-P
6/1/2022,fukui,1198-R
6/1/2022,minnow,65-P
6/1/2022,fukui,3172-P
6/1/2022,minnow,189-P
6/1/2022,fukui,3190-P
6/1/2022,fukui,3079-P
6/1/2022,minnow,130-P
6/1/2022,fukui,3151-P
6/1/2022,minnow,658-P
6/1/2022,fukui,3173-P
6/1/2022,minnow,155-P
6/1/2022,minnow,1390-P
6/1/2022,fukui,3078-P
6/1/2022,minnow,1366-P
6/1/2022,fukui,3153-P
6/1/2022,minnow,1368-P
6/1/2022,fukui,3149-P
6/1/2022,minnow,188-P
6/1/2022,fukui,1187-R
6/1/2022,fukui,1189-R
6/1/2022,minnow,158-P
6/1/2022,minnow,174-P
6/1/2022,fukui,1193-R
6/1/2022,fukui,3158-P
6/1/2022,minnow,170-P
6/1/2022,minnow,630-P
6/1/2022,fukui,3157-P
6/2/2022,minnow,192-P
6/2/2022,fukui,3194-P
6/2/2022,minnow,691-P
6/2/2022,fukui,1198-R
6/2/2022,minnow,65-P
6/2/2022,fukui,3172-P
6/2/2022,minnow,189-P
6/2/2022,fukui,3190-P
6/2/2022,fukui,3079-P
6/2/2022,minnow,130-P
6/2/2022,fukui,3151-P
6/2/2022,minnow,658-P
6/2/2022,fukui,3173-P
6/2/2022,minnow,155-P
6/2/2022,minnow,1390-P
6/2/2022,fukui,3078-P
6/2/2022,minnow,1366-P
6/2/2022,fukui,3153-P
6/2/2022,minnow,1368-P
6/2/2022,fukui,3149-P
6/2/2022,minnow,188-P
6/2/2022,fukui,1187-R
6/2/2022,fukui,1189-R
6/2/2022,minnow,158-P
6/2/2022,minnow,174-P
6/2/2022,fukui,1193-R
6/2/2022,fukui,3158-P
6/2/2022,minnow,170-P
6/2/2022,minnow,630-P
6/2/2022,fukui,3157-P
6/1/2022,shrimp,1157-R
6/1/2022,shrimp,893-G
6/1/2022,shrimp,3100-P
6/1/2022,shrimp,894-G
6/1/2022,shrimp,1191-R
6/1/2022,shrimp,3085-P
6/2/2022,shrimp,1157-R
6/2/2022,shrimp,893-G
6/3/2022,shrimp,1157-R
6/3/2022,shrimp,893-G
6/2/2022,minnow,183-P
6/2/2022,fukui,1141-B
6/2/2022,minnow,663-P
6/2/2022,fukui,648-P
6/2/2022,minnow,1381-P
6/2/2022,fukui,1129-B
6/2/2022,minnow,132-P
6/2/2022,fukui,160-Y
6/2/2022,minnow,150-P
6/2/2022,fukui,111-Y
6/2/2022,minnow,185-P
6/2/2022,fukui,1200-Y
6/2/2022,minnow,49-P
6/2/2022,fukui,1108-Y
6/2/2022,minnow,632-P
6/2/2022,fukui,1122-B
6/2/2022,minnow,80-P
6/2/2022,fukui,1167-Y
6/2/2022,minnow,85-P
6/2/2022,fukui,1135-B
6/2/2022,minnow,682-P
6/2/2022,fukui,1139-B
6/2/2022,minnow,1383-P
6/2/2022,fukui,1179-Y
6/2/2022,minnow,1382-P
6/2/2022,fukui,172-Y
6/2/2022,minnow,1367-P
6/2/2022,fukui,1196-Y
6/2/2022,minnow,1378-P
6/2/2022,fukui,1192-Y
6/2/2022,shrimp,3100-P
6/2/2022,shrimp,3085-P
6/3/2022,minnow,183-P
6/3/2022,fukui,1141-B
6/3/2022,minnow,663-P
6/3/2022,fukui,648-P
6/3/2022,minnow,1381-P
6/3/2022,fukui,1129-B
6/3/2022,minnow,132-P
6/3/2022,fukui,160-Y
6/3/2022,minnow,150-P
6/3/2022,fukui,111-Y
6/3/2022,minnow,185-P
6/3/2022,fukui,1200-Y
6/3/2022,minnow,49-P
6/3/2022,fukui,1108-Y
6/3/2022,minnow,632-P
6/3/2022,fukui,1122-B
6/3/2022,minnow,80-P
6/3/2022,fukui,1167-Y
6/3/2022,minnow,85-P
6/3/2022,fukui,1135-B
6/3/2022,minnow,682-P
6/3/2022,fukui,1139-B
6/3/2022,minnow,1383-P
6/3/2022,fukui,1179-Y
6/3/2022,minnow,1382-P
6/3/2022,fukui,172-Y
6/3/2022,minnow,1367-P
6/3/2022,fukui,1196-Y
6/3/2022,minnow,1378-P
6/3/2022,fukui,1192-Y
6/3/2022,shrimp,3100-P
6/3/2022,shrimp,3085-P
6/1/2022,fukui,127-Y
6/1/2022,minnow,146-P
6/1/2022,fukui,629-P
6/1/2022,minnow,36-P
6/1/2022,fukui,609-P
6/1/2022,minnow,145-P
6/1/2022,fukui,102-Y
6/1/2022,minnow,152-P
6/1/2022,fukui,1173-Y
6/1/2022,minnow,74-P
6/1/2022,fukui,21-P
6/1/2022,minnow,626-P
6/1/2022,fukui,20-P
6/1/2022,minnow,1387-P
6/1/2022,fukui,128-Y
6/1/2022,minnow,674-P
6/1/2022,fukui,23-P
6/1/2022,minnow,169-P
6/1/2022,fukui,1197-Y
6/1/2022,minnow,138-P
6/1/2022,fukui,1174-Y
6/1/2022,minnow,678-P
6/1/2022,fukui,163-Y
6/1/2022,minnow,30-P
6/1/2022,fukui,117-Y
6/1/2022,minnow,670-P
6/1/2022,fukui,638-P
6/1/2022,minnow,163-P
6/1/2022,fukui,581-P
6/1/2022,minnow,180-P
6/2/2022,fukui,127-Y
6/2/2022,minnow,146-P
6/2/2022,fukui,629-P
6/2/2022,minnow,36-P
6/2/2022,fukui,609-P
6/2/2022,minnow,145-P
6/2/2022,fukui,102-Y
6/2/2022,minnow,152-P
6/2/2022,fukui,1173-Y
6/2/2022,minnow,74-P
6/2/2022,fukui,21-P
6/2/2022,minnow,626-P
6/2/2022,fukui,20-P
6/2/2022,minnow,1387-P
6/2/2022,fukui,128-Y
6/2/2022,minnow,674-P
6/2/2022,fukui,23-P
6/2/2022,minnow,169-P
6/2/2022,fukui,1197-Y
6/2/2022,minnow,138-P
6/2/2022,fukui,1174-Y
6/2/2022,minnow,678-P
6/2/2022,fukui,163-Y
6/2/2022,minnow,30-P
6/2/2022,fukui,117-Y
6/2/2022,minnow,670-P
6/2/2022,fukui,638-P
6/2/2022,minnow,163-P
6/2/2022,fukui,581-P
6/2/2022,minnow,180-P
6/3/2022,fukui,127-Y
6/3/2022,minnow,146-P
6/3/2022,fukui,629-P
6/3/2022,minnow,36-P
6/3/2022,fukui,609-P
6/3/2022,minnow,145-P
6/3/2022,fukui,102-Y
6/3/2022,minnow,152-P
6/3/2022,fukui,1173-Y
6/3/2022,minnow,74-P
6/3/2022,fukui,21-P
6/3/2022,minnow,626-P
6/3/2022,fukui,20-P
6/3/2022,minnow,1387-P
6/3/2022,fukui,128-Y
6/3/2022,minnow,674-P
6/3/2022,fukui,23-P
6/3/2022,minnow,169-P
6/3/2022,fukui,1197-Y
6/3/2022,minnow,138-P
6/3/2022,fukui,1174-Y
6/3/2022,minnow,678-P
6/3/2022,fukui,163-Y
6/3/2022,minnow,30-P
6/3/2022,fukui,117-Y
6/3/2022,minnow,670-P
6/3/2022,fukui,638-P
6/3/2022,minnow,163-P
6/3/2022,fukui,581-P
6/3/2022,minnow,180-P
6/3/2022,minnow,174-P
6/3/2022,fukui,3078-P
6/3/2022,minnow,691-P
6/3/2022,fukui,1187-R
6/3/2022,minnow,170-P
6/3/2022,fukui,3190-P
6/3/2022,minnow,158-P
6/3/2022,fukui,1198-R
6/3/2022,minnow,192-P
6/3/2022,fukui,3158-P
6/1/2022,minnow,682-P
6/1/2022,fukui,1129-B
6/1/2022,minnow,1383-P
6/1/2022,fukui,1122-B
6/1/2022,minnow,185-P
6/1/2022,fukui,1135-B
6/1/2022,fukui,1141-B
6/1/2022,minnow,80-P
6/1/2022,fukui,1139-B
6/1/2022,minnow,132-P
6/14/2022,minnow,1382-P
6/14/2022,fukui,1374-P
6/14/2022,minnow,663-P
6/14/2022,fukui,3172-P
6/14/2022,minnow,80-P
6/14/2022,fukui,3157-P
6/14/2022,minnow,152-P
6/14/2022,fukui,3153-P
6/14/2022,fukui,3088-P
6/14/2022,minnow,163-P
6/14/2022,fukui,3194-P
6/14/2022,minnow,145-P
6/14/2022,fukui,1387-G
6/14/2022,minnow,674-P
6/14/2022,minnow,1383-P
6/14/2022,fukui,3161-P
6/14/2022,minnow,146-P
6/14/2022,fukui,3103-P
6/14/2022,minnow,150-P
6/14/2022,fukui,3149-P
6/14/2022,minnow,1381-P
6/14/2022,fukui,1189-R
6/14/2022,fukui,3079-P
6/14/2022,minnow,85-P
6/14/2022,minnow,185-P
6/14/2022,fukui,3173-P
6/14/2022,fukui,3114-P
6/14/2022,minnow,626-P
6/14/2022,minnow,183-P
6/14/2022,fukui,3151-P
6/15/2022,minnow,1382-P
6/15/2022,fukui,1374-P
6/15/2022,minnow,663-P
6/15/2022,fukui,3172-P
6/15/2022,minnow,80-P
6/15/2022,fukui,3157-P
6/15/2022,minnow,152-P
6/15/2022,fukui,3153-P
6/15/2022,fukui,3088-P
6/15/2022,minnow,163-P
6/15/2022,fukui,3194-P
6/15/2022,minnow,145-P
6/15/2022,fukui,1387-G
6/15/2022,minnow,674-P
6/15/2022,minnow,1383-P
6/15/2022,fukui,3161-P
6/15/2022,minnow,146-P
6/15/2022,fukui,3103-P
6/15/2022,minnow,150-P
6/15/2022,fukui,3149-P
6/15/2022,minnow,1381-P
6/15/2022,fukui,1189-R
6/15/2022,fukui,3079-P
6/15/2022,minnow,85-P
6/15/2022,minnow,185-P
6/15/2022,fukui,3173-P
6/15/2022,fukui,3114-P
6/15/2022,minnow,626-P
6/15/2022,minnow,183-P
6/15/2022,fukui,3151-P
6/16/2022,shrimp,3101-P
6/16/2022,shrimp,1379-P
6/17/2022,shrimp,3101-P
6/17/2022,shrimp,1379-P
6/14/2022,minnow,158-P
6/14/2022,fukui,1192-Y
6/14/2022,minnow,181-P
6/14/2022,fukui,172-Y
6/14/2022,minnow,170-P
6/14/2022,fukui,1200-Y
6/14/2022,minnow,174-P
6/14/2022,fukui,20-P
6/14/2022,minnow,192-P
6/14/2022,fukui,1196-Y
6/14/2022,minnow,1396-P
6/14/2022,fukui,160-Y
6/14/2022,minnow,177-P
6/14/2022,fukui,1167-Y
6/14/2022,minnow,73-P
6/14/2022,fukui,629-P
6/14/2022,minnow,684-P
6/14/2022,fukui,1173-Y
6/14/2022,minnow,691-P
6/14/2022,fukui,638-P
6/14/2022,minnow,166-P
6/14/2022,fukui,1108-Y
6/14/2022,minnow,188-P
6/14/2022,fukui,128-Y
6/14/2022,minnow,1368-P
6/14/2022,fukui,23-P
6/14/2022,minnow,1394-P
6/14/2022,fukui,1197-Y
6/14/2022,minnow,70-P
6/14/2022,fukui,1129-B
6/15/2022,minnow,158-P
6/15/2022,fukui,1192-Y
6/15/2022,minnow,181-P
6/15/2022,fukui,172-Y
6/15/2022,minnow,170-P
6/15/2022,fukui,1200-Y
6/15/2022,minnow,174-P
6/15/2022,fukui,20-P
6/15/2022,minnow,192-P
6/15/2022,fukui,1196-Y
6/15/2022,minnow,1396-P
6/15/2022,fukui,160-Y
6/15/2022,minnow,177-P
6/15/2022,fukui,1167-Y
6/15/2022,minnow,73-P
6/15/2022,fukui,629-P
6/15/2022,minnow,684-P
6/15/2022,fukui,1173-Y
6/15/2022,minnow,691-P
6/15/2022,fukui,638-P
6/15/2022,minnow,166-P
6/15/2022,fukui,1108-Y
6/15/2022,minnow,188-P
6/15/2022,fukui,128-Y
6/15/2022,minnow,1368-P
6/15/2022,fukui,23-P
6/15/2022,minnow,1394-P
6/15/2022,fukui,1197-Y
6/15/2022,minnow,70-P
6/15/2022,fukui,1129-B
6/14/2022,shrimp,3085-P
6/14/2022,shrimp,3100-P
6/15/2022,shrimp,3085-P
6/15/2022,shrimp,3100-P
6/16/2022,shrimp,3085-P
6/16/2022,shrimp,3100-P
6/17/2022,shrimp,3085-P
6/17/2022,shrimp,3100-P
6/14/2022,fukui,1141-B
6/14/2022,minnow,130-P
6/14/2022,fukui,163-Y
6/14/2022,minnow,189-P
6/14/2022,fukui,581-P
6/14/2022,minnow,36-P
6/14/2022,fukui,21-P
6/14/2022,minnow,682-P
6/14/2022,fukui,609-P
6/14/2022,minnow,1366-P
6/14/2022,fukui,117-Y
6/14/2022,minnow,1398-P
6/14/2022,fukui,1174-Y
6/14/2022,minnow,64-P
6/14/2022,fukui,1139-B
6/14/2022,minnow,155-P
6/14/2022,fukui,1122-B
6/14/2022,minnow,630-P
6/14/2022,fukui,102-Y
6/14/2022,minnow,65-P
6/14/2022,fukui,1135-B
6/14/2022,minnow,1387-P
6/14/2022,fukui,127-Y
6/14/2022,minnow,1390-P
6/14/2022,fukui,1179-Y
6/14/2022,minnow,49-P
6/14/2022,fukui,648-P
6/14/2022,minnow,658-P
6/14/2022,fukui,111-Y
6/14/2022,minnow,74-P
6/15/2022,fukui,1141-B
6/15/2022,minnow,130-P
6/15/2022,fukui,163-Y
6/15/2022,minnow,189-P
6/15/2022,fukui,581-P
6/15/2022,minnow,36-P
6/15/2022,fukui,21-P
6/15/2022,minnow,682-P
6/15/2022,fukui,609-P
6/15/2022,minnow,1366-P
6/15/2022,fukui,117-Y
6/15/2022,minnow,1398-P
6/15/2022,fukui,1174-Y
6/15/2022,minnow,64-P
6/15/2022,fukui,1139-B
6/15/2022,minnow,155-P
6/15/2022,fukui,1122-B
6/15/2022,minnow,630-P
6/15/2022,fukui,102-Y
6/15/2022,minnow,65-P
6/15/2022,fukui,1135-B
6/15/2022,minnow,1387-P
6/15/2022,fukui,127-Y
6/15/2022,minnow,1390-P
6/15/2022,fukui,1179-Y
6/15/2022,minnow,49-P
6/15/2022,fukui,648-P
6/15/2022,minnow,658-P
6/15/2022,fukui,111-Y
6/15/2022,minnow,74-P
6/16/2022,minnow,130-P
6/16/2022,fukui,163-Y
6/16/2022,minnow,189-P
6/16/2022,fukui,141-B
6/16/2022,minnow,36-P
6/16/2022,fukui,581-P
6/16/2022,minnow,155-P
6/16/2022,fukui,1179-Y
6/16/2022,minnow,1398-P
6/16/2022,fukui,1139-B
6/16/2022,minnow,49-P
