Date,Trap_Type,Trap_Number
4/21/22,Minnow,49-P
4/21/22,Fukui,1176-Y
4/21/22,Minnow,65-P
4/21/22,Fukui,21-P
4/21/22,Minnow,1396-P
4/21/22,Fukui,172-Y
4/21/22,Minnow,80-P
4/21/22,Fukui,648-P
4/21/22,Minnow,155-P
4/21/22,Fukui,1200-Y
4/21/22,Minnow,166-P
4/21/22,Fukui,1174-Y
4/21/22,Minnow,1394-P
4/21/22,Fukui,581-P
4/21/22,Minnow,1387-P
4/21/22,Fukui,23-P
4/21/22,Minnow,1398-P
4/21/22,Fukui,638-P
4/21/22,Minnow,1381-P
4/21/22,Fukui,1167-P
4/21/22,Minnow,146-P
4/21/22,Fukui,39-P
4/21/22,Minnow,36-P
4/21/22,Fukui,1196-Y
4/21/22,Minnow,73-P
4/21/22,Fukui,1197-Y
4/21/22,Minnow,1383-P
4/21/22,Fukui,1179-Y
4/21/22,Minnow,192-P
4/19/22,Shrimp,1157-R
4/19/22,Shrimp,3100-P
4/20/22,Shrimp,1157-R
4/20/22,Shrimp,3100-P
5/3/22,Minnow,183-P
5/3/22,Fukui,1193-R
5/3/22,Minnow,632-P
5/3/22,Fukui,3194-P
5/3/22,Minnow,674-P
5/3/22,Fukui,3172-P
5/3/22,Minnow,49-P
5/3/22,Fukui,3173-P
5/3/22,Fukui,3158-P
5/3/22,Minnow,150-P
5/3/22,Fukui,1189-R
5/3/22,Minnow,1381-P
5/3/22,Fukui,3151-P
5/3/22,Minnow,169-P
5/3/22,Minnow,185-P
5/3/22,Fukui,3079-P
5/3/22,Minnow,152-P
5/3/22,Fukui,3190-P
5/3/22,Minnow,1382-P
5/3/22,Fukui,3153-P
5/3/22,Minnow,80-P
5/3/22,Fukui,3149-P
5/3/22,Fukui,1169-R
5/3/22,Minnow,682-P
5/3/22,Minnow,663-P
5/3/22,Fukui,3157-P
5/3/22,Fukui,1198-R
5/3/22,Minnow,132-P
5/3/22,Minnow,180-P
5/3/22,Fukui,3078-P
5/3/22,Shrimp,1191-R
5/3/22,Shrimp,1385-P
5/4/22,Minnow,183-P
5/4/22,Fukui,1193-R
5/4/22,Minnow,632-P
5/4/22,Fukui,3194-P
5/4/22,Minnow,674-P
5/4/22,Fukui,3172-P
5/4/22,Minnow,49-P
5/4/22,Fukui,3173-P
5/4/22,Fukui,3158-P
5/4/22,Minnow,150-P
5/4/22,Fukui,1189-R
5/4/22,Minnow,1381-P
5/4/22,Fukui,3151-P
5/4/22,Minnow,169-P
5/4/22,Minnow,185-P
5/4/22,Fukui,3079-P
5/4/22,Minnow,152-P
5/4/22,Fukui,3190-P
5/4/22,Minnow,1382-P
5/4/22,Fukui,3153-P
5/4/22,Minnow,80-P
5/4/22,Fukui,3149-P
5/4/22,Fukui,1169-R
5/4/22,Minnow,682-P
5/4/22,Minnow,663-P
5/4/22,Fukui,3157-P
5/4/22,Fukui,1198-R
5/4/22,Minnow,132-P
5/4/22,Minnow,180-P
5/4/22,Fukui,3078-P
5/3/22,Minnow,36-P
5/3/22,Fukui,127-Y
5/3/22,Minnow,1383-P
5/3/22,Fukui,160-Y
5/3/22,Minnow,670-P
5/3/22,Fukui,1173-Y
5/3/22,Minnow,146-P
5/3/22,Fukui,128-Y
5/3/22,Minnow,145-P
5/3/22,Fukui,117-Y
5/3/22,Minnow,138-P
5/3/22,Fukui,39-P
5/3/22,Minnow,30-P
5/3/22,Fukui,648-P
5/3/22,Minnow,1367-P
5/3/22,Fukui,629-P
5/3/22,Minnow,74-P
5/3/22,Fukui,1179-Y
5/3/22,Minnow,163-P
5/3/22,Fukui,23-P
5/3/22,Minnow,678-P
5/3/22,Fukui,163-Y
5/3/22,Minnow,1378-P
5/3/22,Fukui,102-Y
5/3/22,Minnow,85-P
5/3/22,Fukui,1176-Y
5/3/22,Minnow,1387-P
5/3/22,Fukui,1196-Y
5/3/22,Minnow,626-P
5/3/22,Fukui,1167-Y
5/3/22,Shrimp,1379-P
5/3/22,Shrimp,3090-P
5/4/22,Minnow,36-P
5/4/22,Fukui,127-Y
5/4/22,Minnow,1383-P
5/4/22,Fukui,160-Y
5/4/22,Minnow,670-P
5/4/22,Fukui,1173-Y
5/4/22,Minnow,146-P
5/4/22,Fukui,128-Y
5/4/22,Minnow,145-P
5/4/22,Fukui,117-Y
5/4/22,Minnow,138-P
5/4/22,Fukui,39-P
5/4/22,Minnow,30-P
5/4/22,Fukui,648-P
5/4/22,Minnow,1367-P
5/4/22,Fukui,629-P
5/4/22,Minnow,74-P
5/4/22,Fukui,1179-Y
5/4/22,Minnow,163-P
5/4/22,Fukui,23-P
5/4/22,Minnow,678-P
5/4/22,Fukui,163-Y
5/4/22,Minnow,1378-P
5/4/22,Fukui,102-Y
5/4/22,Minnow,85-P
5/4/22,Fukui,1176-Y
5/4/22,Minnow,1387-P
5/4/22,Fukui,1196-Y
5/4/22,Minnow,626-P
5/4/22,Fukui,1167-Y
5/4/22,Shrimp,1379-P
5/4/22,Shrimp,3090-P
5/5/22,Minnow,36-P
5/5/22,Fukui,127-Y
5/5/22,Minnow,1383-P
5/5/22,Fukui,160-Y
5/5/22,Minnow,670-P
5/5/22,Fukui,1173-Y
5/5/22,Minnow,146-P
5/5/22,Fukui,128-Y
5/5/22,Minnow,145-P
5/5/22,Fukui,117-Y
5/5/22,Minnow,138-P
5/5/22,Fukui,39-P
5/5/22,Minnow,30-P
5/5/22,Fukui,648-P
5/5/22,Minnow,1367-P
5/5/22,Fukui,629-P
5/5/22,Minnow,74-P
5/5/22,Fukui,1179-Y
5/5/22,Minnow,163-P
5/5/22,Fukui,23-P
5/5/22,Minnow,678-P
5/5/22,Fukui,163-P
5/5/22,Minnow,1378-P
5/5/22,Fukui,102-Y
5/5/22,Minnow,85-P
5/5/22,Fukui,1176-Y
5/5/22,Minnow,1387-P
5/5/22,Fukui,1196-Y
5/5/22,Minnow,626-P
5/5/22,Fukui,1167-Y
5/5/22,Shrimp,1379-P
5/5/22,Shrimp,3090-P
5/3/22,Fukui,1139-Y
5/3/22,Minnow,1366-P
5/3/22,Fukui,581-P
5/3/22,Minnow,174-P
5/3/22,Fukui,1174-Y
5/3/22,Minnow,1390-P
5/3/22,Fukui,1108-Y
5/3/22,Minnow,155-P
5/3/22,Fukui,1197-Y
5/3/22,Minnow,158-P
5/3/22,Fukui,116-Y
5/3/22,Minnow,65-P
5/3/22,Fukui,603-P
5/3/22,Minnow,192-P
5/3/22,Fukui,172-Y
5/3/22,Minnow,1368-P
5/3/22,Fukui,20-P
5/3/22,Minnow,130-P
5/3/22,Fukui,111-Y
5/3/22,Minnow,658-P
5/3/22,Fukui,1200-Y
5/3/22,Minnow,630-P
5/3/22,Fukui,638-P
5/3/22,Minnow,170-P
5/3/22,Fukui,609-P
5/3/22,Minnow,188-P
5/3/22,Fukui,21-P
5/3/22,Minnow,691-P
5/3/22,Fukui,1192-Y
5/3/22,Minnow,189-P
5/3/22,Shrimp,3100-P
5/3/22,Shrimp,3102-P
5/4/22,Fukui,1139-Y
5/4/22,Minnow,1366-P
5/4/22,Fukui,581-P
5/4/22,Minnow,174-P
5/4/22,Fukui,1174-Y
5/4/22,Minnow,1390-P
5/4/22,Fukui,1108-Y
5/4/22,Minnow,155-P
5/4/22,Fukui,1197-Y
5/4/22,Minnow,158-P
5/4/22,Fukui,116-Y
5/4/22,Minnow,65-P
5/4/22,Fukui,603-P
5/4/22,Minnow,192-P
5/4/22,Fukui,172-Y
5/4/22,Minnow,1368-P
5/4/22,Fukui,20-P
5/4/22,Minnow,130-P
5/4/22,Fukui,111-Y
5/4/22,Minnow,658-P
5/4/22,Fukui,1200-Y
5/4/22,Minnow,630-P
5/4/22,Fukui,638-P
5/4/22,Minnow,170-P
5/4/22,Fukui,609-P
5/4/22,Minnow,188-P
5/4/22,Fukui,21-P
5/4/22,Minnow,691-P
5/4/22,Fukui,1192-Y
5/4/22,Minnow,189-P
5/17/22,Minnow,1378-P
5/17/22,Fukui,1169-R
5/17/22,Minnow,85-P
5/17/22,Fukui,3173-P
5/17/22,Minnow,678-P
5/17/22,Fukui,3158-P
5/17/22,Minnow,1383-P
5/17/22,Fukui,1198-R
5/17/22,Fukui,1193-R
5/17/22,Minnow,30-P
5/17/22,Fukui,3194-P
5/17/22,Minnow,36-P
5/17/22,Fukui,3190-P
5/17/22,Minnow,145-P
5/17/22,Minnow,146-P
5/17/22,Fukui,3157-P
5/17/22,Minnow,163-P
5/17/22,Fukui,3149-P
5/17/22,Minnow,626-P
5/17/22,Fukui,3151-P
5/17/22,Minnow,138-P
5/17/22,Fukui,1189-R
5/17/22,Fukui,3172-P
5/17/22,Minnow,1387-P
5/17/22,Minnow,74-P
5/17/22,Fukui,3078-P
5/17/22,Fukui,3153-P
5/17/22,Minnow,1367-P
5/17/22,Minnow,670-P
5/17/22,Fukui,3079-P
5/18/22,Minnow,1378-P
5/18/22,Fukui,1169-R
5/18/22,Minnow,85-P
5/18/22,Fukui,3173-P
5/18/22,Minnow,678-P
5/18/22,Fukui,3158-P
5/18/22,Minnow,1383-P
5/18/22,Fukui,1198-R
5/18/22,Fukui,1193-R
5/18/22,Minnow,30-P
5/18/22,Fukui,3194-P
5/18/22,Minnow,36-P
5/18/22,Fukui,3190-P
5/18/22,Minnow,145-P
5/18/22,Minnow,146-P
5/18/22,Fukui,3157-P
5/18/22,Minnow,163-P
5/18/22,Fukui,3149-P
5/18/22,Minnow,626-P
5/18/22,Fukui,3151-P
5/18/22,Minnow,138-P
5/18/22,Fukui,1189-R
5/18/22,Fukui,3172-P
5/18/22,Minnow,1387-P
5/18/22,Minnow,74-P
5/18/22,Fukui,3078-P
5/18/22,Fukui,3153-P
5/18/22,Minnow,1367-P
5/18/22,Minnow,670-P
5/18/22,Fukui,3079-P
5/17/22,Minnow,658-P
5/17/22,Fukui,638-P
5/17/22,Minnow,158-P
5/17/22,Fukui,629-P
5/17/22,Minnow,170-P
5/17/22,Fukui,21-P
5/17/22,Minnow,192-P
5/17/22,Fukui,128-Y
5/17/22,Minnow,155-P
5/17/22,Fukui,102-Y
5/17/22,Minnow,1368-P
5/17/22,Fukui,117-Y
5/17/22,Minnow,1366-P
5/17/22,Fukui,1197-Y
5/17/22,Minnow,691-P
5/17/22,Fukui,581-P
5/17/22,Minnow,189-P
5/17/22,Fukui,609-P
5/17/22,Minnow,188-P
5/17/22,Fukui,1174-Y
5/17/22,Minnow,130-P
5/17/22,Fukui,1173-Y
5/17/22,Minnow,630-P
5/17/22,Fukui,20-P
5/17/22,Minnow,65-P
5/17/22,Fukui,163-Y
5/17/22,Minnow,1390-P
5/17/22,Fukui,23-P
5/17/22,Minnow,174-P
5/17/22,Fukui,127-Y
5/17/22,Shrimp,3085-P
5/17/22,Shrimp,3100-P
5/18/22,Minnow,658-P
5/18/22,Fukui,638-P
5/18/22,Minnow,158-P
5/18/22,Fukui,629-P
5/18/22,Minnow,170-P
5/18/22,Fukui,21-P
5/18/22,Minnow,192-P
5/18/22,Fukui,128-Y
5/18/22,Minnow,155-P
5/18/22,Fukui,102-Y
5/18/22,Minnow,1368-P
5/18/22,Fukui,117-Y
5/18/22,Minnow,1366-P
5/18/22,Fukui,1197-Y
5/18/22,Minnow,691-P
5/18/22,Fukui,581-P
5/18/22,Minnow,189-P
5/18/22,Fukui,609-P
5/18/22,Minnow,188-P
5/18/22,Fukui,1174-Y
5/18/22,Minnow,130-P
5/18/22,Fukui,1173-Y
5/18/22,Minnow,630-P
5/18/22,Fukui,20-P
5/18/22,Minnow,65-P
5/18/22,Fukui,163-Y
5/18/22,Minnow,1390-P
5/18/22,Fukui,23-P
5/18/22,Minnow,174-P
5/18/22,Fukui,127-Y
5/18/22,Shrimp,3085-P
5/18/22,Shrimp,3100-P
5/19/22,Minnow,658-P
5/19/22,Fukui,638-P
5/19/22,Minnow,158-P
5/19/22,Fukui,629-P
5/19/22,Minnow,170-P
5/19/22,Fukui,21-P
5/19/22,Minnow,192-P
5/19/22,Fukui,128-Y
5/19/22,Minnow,155-P
5/19/22,Fukui,102-Y
5/19/22,Minnow,1368-P
5/19/22,Fukui,117-Y
5/19/22,Minnow,1366-P
5/19/22,Fukui,1197-Y
5/19/22,Minnow,691-P
5/19/22,Fukui,581-P
5/19/22,Minnow,189-P
5/19/22,Fukui,609-P
5/19/22,Minnow,188-P
5/19/22,Fukui,1174-Y
5/19/22,Minnow,130-P
5/19/22,Fukui,1173-Y
5/19/22,Minnow,630-P
5/19/22,Fukui,20-P
5/19/22,Minnow,65-P
5/19/22,Fukui,163-Y
5/19/22,Minnow,1390-P
5/19/22,Fukui,23-P
5/19/22,Minnow,174-P
5/19/22,Fukui,127-Y
5/19/22,Shrimp,3085-P
5/19/22,Shrimp,3100-P
5/17/22,Fukui,1192-Y
5/17/22,Minnow,632-P
5/17/22,Fukui,1139-Y
5/17/22,Minnow,1382-P
5/17/22,Fukui,1196-Y
5/17/22,Minnow,80-P
5/17/22,Fukui,172-Y
5/17/22,Minnow,49-P
5/17/22,Fukui,603-P
5/17/22,Minnow,183-P
5/17/22,Fukui,1200-Y
5/17/22,Minnow,674-P
5/17/22,Fukui,1179-Y
5/17/22,Minnow,132-P
5/17/22,Fukui,1108-Y
5/17/22,Minnow,152-P
5/17/22,Fukui,648-P
5/17/22,Minnow,169-P
5/17/22,Fukui,160-Y
5/17/22,Minnow,180-P
5/17/22,Fukui,111-Y
5/17/22,Minnow,150-P
5/17/22,Fukui,39-P
5/17/22,Minnow,1381-P
5/17/22,Fukui,1167-P
5/17/22,Minnow,663-P
5/17/22,Fukui,1176-Y
5/17/22,Minnow,185-P
5/17/22,Fukui,116-Y
5/17/22,Minnow,682-P
5/17/22,Shrimp,1191-R
5/17/22,Shrimp,1157-R
5/18/22,Fukui,1192-Y
5/18/22,Minnow,632-P
5/18/22,Fukui,1139-Y
5/18/22,Minnow,1382-P
5/18/22,Fukui,1196-Y
5/18/22,Minnow,80-P
5/18/22,Fukui,172-Y
5/18/22,Minnow,49-P
5/18/22,Fukui,603-P
5/18/22,Minnow,183-P
5/18/22,Fukui,1200-Y
5/18/22,Minnow,674-P
5/18/22,Fukui,1179-Y
5/18/22,Minnow,132-P
5/18/22,Fukui,1108-Y
5/18/22,Minnow,152-P
5/18/22,Fukui,648-P
5/18/22,Minnow,169-P
5/18/22,Fukui,160-Y
5/18/22,Minnow,180-P
5/18/22,Fukui,111-Y
5/18/22,Minnow,150-P
5/18/22,Fukui,39-P
5/18/22,Minnow,1381-P
5/18/22,Fukui,1167-P
5/18/22,Minnow,663-P
5/18/22,Fukui,1176-Y
5/18/22,Minnow,185-P
5/18/22,Fukui,116-Y
5/18/22,Minnow,682-P
5/18/22,Shrimp,1191-R
6/1/22,Minnow,192-P
6/1/22,Fukui,3194-P
6/1/22,Minnow,691-P
6/1/22,Fukui,1198-R
6/1/22,Minnow,65-P
6/1/22,Fukui,3172-P
6/1/22,Minnow,189-P
6/1/22,Fukui,3190-P
6/1/22,Fukui,3079-P
6/1/22,Minnow,130-P
6/1/22,Fukui,3151-P
6/1/22,Minnow,658-P
6/1/22,Fukui,3173-P
6/1/22,Minnow,155-P
6/1/22,Minnow,1390-P
6/1/22,Fukui,3078-P
6/1/22,Minnow,1366-P
6/1/22,Fukui,3153-P
6/1/22,Minnow,1368-P
6/1/22,Fukui,3149-P
6/1/22,Minnow,188-P
6/1/22,Fukui,1187-R
6/1/22,Fukui,1189-R
6/1/22,Minnow,158-P
6/1/22,Minnow,174-P
6/1/22,Fukui,1193-R
6/1/22,Fukui,3158-P
6/1/22,Minnow,170-P
6/1/22,Minnow,630-P
6/1/22,Fukui,3157-P
6/2/22,Minnow,192-P
6/2/22,Fukui,3194-P
6/2/22,Minnow,691-P
6/2/22,Fukui,1198-R
6/2/22,Minnow,65-P
6/2/22,Fukui,3172-P
6/2/22,Minnow,189-P
6/2/22,Fukui,3190-P
6/2/22,Fukui,3079-P
6/2/22,Minnow,130-P
6/2/22,Fukui,3151-P
6/2/22,Minnow,658-P
6/2/22,Fukui,3173-P
6/2/22,Minnow,155-P
6/2/22,Minnow,1390-P
6/2/22,Fukui,3078-P
6/2/22,Minnow,1366-P
6/2/22,Fukui,3153-P
6/2/22,Minnow,1368-P
6/2/22,Fukui,3149-P
6/2/22,Minnow,188-P
6/2/22,Fukui,1187-R
6/2/22,Fukui,1189-R
6/2/22,Minnow,158-P
6/2/22,Minnow,174-P
6/2/22,Fukui,1193-R
6/2/22,Fukui,3158-P
6/2/22,Minnow,170-P
6/2/22,Minnow,630-P
6/2/22,Fukui,3157-P
6/1/22,Shrimp,1157-R
6/1/22,Shrimp,893-G
6/1/22,Shrimp,3100-P
6/1/22,Shrimp,894-G
6/1/22,Shrimp,1191-R
6/1/22,Shrimp,3085-P
6/2/22,Shrimp,1157-R
6/2/22,Shrimp,893-G
6/3/22,Shrimp,1157-R
6/3/22,Shrimp,893-G
6/2/22,Minnow,183-P
6/2/22,Fukui,1141-B
6/2/22,Minnow,663-P
6/2/22,Fukui,648-P
6/2/22,Minnow,1381-P
6/2/22,Fukui,1129-B
6/2/22,Minnow,132-P
6/2/22,Fukui,160-Y
6/2/22,Minnow,150-P
6/2/22,Fukui,111-Y
6/2/22,Minnow,185-P
6/2/22,Fukui,1200-Y
6/2/22,Minnow,49-P
6/2/22,Fukui,1108-Y
6/2/22,Minnow,632-P
6/2/22,Fukui,1122-B
6/2/22,Minnow,80-P
6/2/22,Fukui,1167-Y
6/2/22,Minnow,85-P
6/2/22,Fukui,1135-B
6/2/22,Minnow,682-P
6/2/22,Fukui,1139-B
6/2/22,Minnow,1383-P
6/2/22,Fukui,1179-Y
6/2/22,Minnow,1382-P
6/2/22,Fukui,172-Y
6/2/22,Minnow,1367-P
6/2/22,Fukui,1196-Y
6/2/22,Minnow,1378-P
6/2/22,Fukui,1192-Y
6/2/22,Shrimp,3100-P
6/2/22,Shrimp,3085-P
6/3/22,Minnow,183-P
6/3/22,Fukui,1141-B
6/3/22,Minnow,663-P
6/3/22,Fukui,648-P
6/3/22,Minnow,1381-P
6/3/22,Fukui,1129-B
6/3/22,Minnow,132-P
6/3/22,Fukui,160-Y
6/3/22,Minnow,150-P
6/3/22,Fukui,111-Y
6/3/22,Minnow,185-P
6/3/22,Fukui,1200-Y
6/3/22,Minnow,49-P
6/3/22,Fukui,1108-Y
6/3/22,Minnow,632-P
6/3/22,Fukui,1122-B
6/3/22,Minnow,80-P
6/3/22,Fukui,1167-Y
6/3/22,Minnow,85-P
6/3/22,Fukui,1135-B
6/3/22,Minnow,682-P
6/3/22,Fukui,1139-B
6/3/22,Minnow,1383-P
6/3/22,Fukui,1179-Y
6/3/22,Minnow,1382-P
6/3/22,Fukui,172-Y
6/3/22,Minnow,1367-P
6/3/22,Fukui,1196-Y
6/3/22,Minnow,1378-P
6/3/22,Fukui,1192-Y
6/3/22,Shrimp,3100-P
6/3/22,Shrimp,3085-P
6/1/22,Fukui,127-Y
6/1/22,Minnow,146-P
6/1/22,Fukui,629-P
6/1/22,Minnow,36-P
6/1/22,Fukui,609-P
6/1/22,Minnow,145-P
6/1/22,Fukui,102-Y
6/1/22,Minnow,152-P
6/1/22,Fukui,1173-Y
6/1/22,Minnow,74-P
6/1/22,Fukui,21-P
6/1/22,Minnow,626-P
6/1/22,Fukui,20-P
6/1/22,Minnow,1387-P
6/1/22,Fukui,128-Y
6/1/22,Minnow,674-P
6/1/22,Fukui,23-P
6/1/22,Minnow,169-P
6/1/22,Fukui,1197-Y
6/1/22,Minnow,138-P
6/1/22,Fukui,1174-Y
6/1/22,Minnow,678-P
6/1/22,Fukui,163-Y
6/1/22,Minnow,30-P
6/1/22,Fukui,117-Y
6/1/22,Minnow,670-P
6/1/22,Fukui,638-P
6/1/22,Minnow,163-P
6/1/22,Fukui,581-P
6/1/22,Minnow,180-P
6/2/22,Fukui,127-Y
6/2/22,Minnow,146-P
6/2/22,Fukui,629-P
6/2/22,Minnow,36-P
6/2/22,Fukui,609-P
6/2/22,Minnow,145-P
6/2/22,Fukui,102-Y
6/2/22,Minnow,152-P
6/2/22,Fukui,1173-Y
6/2/22,Minnow,74-P
6/2/22,Fukui,21-P
6/2/22,Minnow,626-P
6/2/22,Fukui,20-P
6/2/22,Minnow,1387-P
6/2/22,Fukui,128-Y
6/2/22,Minnow,674-P
6/2/22,Fukui,23-P
6/2/22,Minnow,169-P
6/2/22,Fukui,1197-Y
6/2/22,Minnow,138-P
6/2/22,Fukui,1174-Y
6/2/22,Minnow,678-P
6/2/22,Fukui,163-Y
6/2/22,Minnow,30-P
6/2/22,Fukui,117-Y
6/2/22,Minnow,670-P
6/2/22,Fukui,638-P
6/2/22,Minnow,163-P
6/2/22,Fukui,581-P
6/2/22,Minnow,180-P
6/3/22,Fukui,127-Y
6/3/22,Minnow,146-P
6/3/22,Fukui,629-P
6/3/22,Minnow,36-P
6/3/22,Fukui,609-P
6/3/22,Minnow,145-P
6/3/22,Fukui,102-Y
6/3/22,Minnow,152-P
6/3/22,Fukui,1173-Y
6/3/22,Minnow,74-P
6/3/22,Fukui,21-P
6/3/22,Minnow,626-P
6/3/22,Fukui,20-P
6/3/22,Minnow,1387-P
6/3/22,Fukui,128-Y
6/3/22,Minnow,674-P
6/3/22,Fukui,23-P
6/3/22,Minnow,169-P
6/3/22,Fukui,1197-Y
6/3/22,Minnow,138-P
6/3/22,Fukui,1174-Y
6/3/22,Minnow,678-P
6/3/22,Fukui,163-Y
6/3/22,Minnow,30-P
6/3/22,Fukui,117-Y
6/3/22,Minnow,670-P
6/3/22,Fukui,638-P
6/3/22,Minnow,163-P
6/3/22,Fukui,581-P
6/3/22,Minnow,180-P
6/3/22,Minnow,174-P
6/3/22,Fukui,3078-P
6/3/22,Minnow,691-P
6/3/22,Fukui,1187-R
6/3/22,Minnow,170-P
6/3/22,Fukui,3190-P
6/3/22,Minnow,158-P
6/3/22,Fukui,1198-R
6/3/22,Minnow,192-P
6/3/22,Fukui,3158-P
6/1/22,Minnow,682-P
6/1/22,Fukui,1129-B
6/1/22,Minnow,1383-P
6/1/22,Fukui,1122-B
6/1/22,Minnow,185-P
6/1/22,Fukui,1135-B
6/1/22,Fukui,1141-B
6/1/22,Minnow,80-P
6/1/22,Fukui,1139-B
6/1/22,Minnow,132-P
6/14/22,Minnow,1382-P
6/14/22,Fukui,1374-P
6/14/22,Minnow,663-P
6/14/22,Fukui,3172-P
6/14/22,Minnow,80-P
6/14/22,Fukui,3157-P
6/14/22,Minnow,152-P
6/14/22,Fukui,3153-P
6/14/22,Fukui,3088-P
6/14/22,Minnow,163-P
6/14/22,Fukui,3194-P
6/14/22,Minnow,145-P
6/14/22,Fukui,1387-G
6/14/22,Minnow,674-P
6/14/22,Minnow,1383-P
6/14/22,Fukui,3161-P
6/14/22,Minnow,146-P
6/14/22,Fukui,3103-P
6/14/22,Minnow,150-P
6/14/22,Fukui,3149-P
6/14/22,Minnow,1381-P
6/14/22,Fukui,1189-R
6/14/22,Fukui,3079-P
6/14/22,Minnow,85-P
6/14/22,Minnow,185-P
6/14/22,Fukui,3173-P
6/14/22,Fukui,3114-P
6/14/22,Minnow,626-P
6/14/22,Minnow,183-P
6/14/22,Fukui,3151-P
6/15/22,Minnow,1382-P
6/15/22,Fukui,1374-P
6/15/22,Minnow,663-P
6/15/22,Fukui,3172-P
6/15/22,Minnow,80-P
6/15/22,Fukui,3157-P
6/15/22,Minnow,152-P
6/15/22,Fukui,3153-P
6/15/22,Fukui,3088-P
6/15/22,Minnow,163-P
6/15/22,Fukui,3194-P
6/15/22,Minnow,145-P
6/15/22,Fukui,1387-G
6/15/22,Minnow,674-P
6/15/22,Minnow,1383-P
6/15/22,Fukui,3161-P
6/15/22,Minnow,146-P
6/15/22,Fukui,3103-P
6/15/22,Minnow,150-P
6/15/22,Fukui,3149-P
6/15/22,Minnow,1381-P
6/15/22,Fukui,1189-R
6/15/22,Fukui,3079-P
6/15/22,Minnow,85-P
6/15/22,Minnow,185-P
6/15/22,Fukui,3173-P
6/15/22,Fukui,3114-P
6/15/22,Minnow,626-P
6/15/22,Minnow,183-P
6/15/22,Fukui,3151-P
6/16/22,Shrimp,3101-P
6/16/22,Shrimp,1379-P
6/17/22,Shrimp,3101-P
6/17/22,Shrimp,1379-P
6/14/22,Minnow,158-P
6/14/22,Fukui,1192-Y
6/14/22,Minnow,181-P
6/14/22,Fukui,172-Y
6/14/22,Minnow,170-P
6/14/22,Fukui,1200-Y
6/14/22,Minnow,174-P
6/14/22,Fukui,20-P
6/14/22,Minnow,192-P
6/14/22,Fukui,1196-Y
6/14/22,Minnow,1396-P
6/14/22,Fukui,160-Y
6/14/22,Minnow,177-P
6/14/22,Fukui,1167-Y
6/14/22,Minnow,73-P
6/14/22,Fukui,629-P
6/14/22,Minnow,684-P
6/14/22,Fukui,1173-Y
6/14/22,Minnow,691-P
6/14/22,Fukui,638-P
6/14/22,Minnow,166-P
6/14/22,Fukui,1108-Y
6/14/22,Minnow,188-P
6/14/22,Fukui,128-Y
6/14/22,Minnow,1368-P
6/14/22,Fukui,23-P
6/14/22,Minnow,1394-P
6/14/22,Fukui,1197-Y
6/14/22,Minnow,70-P
6/14/22,Fukui,1129-B
6/15/22,Minnow,158-P
6/15/22,Fukui,1192-Y
6/15/22,Minnow,181-P
6/15/22,Fukui,172-Y
6/15/22,Minnow,170-P
6/15/22,Fukui,1200-Y
6/15/22,Minnow,174-P
6/15/22,Fukui,20-P
6/15/22,Minnow,192-P
6/15/22,Fukui,1196-Y
6/15/22,Minnow,1396-P
6/15/22,Fukui,160-Y
6/15/22,Minnow,177-P
6/15/22,Fukui,1167-Y
6/15/22,Minnow,73-P
6/15/22,Fukui,629-P
6/15/22,Minnow,684-P
6/15/22,Fukui,1173-Y
6/15/22,Minnow,691-P
6/15/22,Fukui,638-P
6/15/22,Minnow,166-P
6/15/22,Fukui,1108-Y
6/15/22,Minnow,188-P
6/15/22,Fukui,128-Y
6/15/22,Minnow,1368-P
6/15/22,Fukui,23-P
6/15/22,Minnow,1394-P
6/15/22,Fukui,1197-Y
6/15/22,Minnow,70-P
6/15/22,Fukui,1129-B
6/14/22,Shrimp,3085-P
6/14/22,Shrimp,3100-P
6/15/22,Shrimp,3085-P
6/15/22,Shrimp,3100-P
6/16/22,Shrimp,3085-P
6/16/22,Shrimp,3100-P
6/17/22,Shrimp,3085-P
6/17/22,Shrimp,3100-P
6/14/22,Fukui,1141-B
6/14/22,Minnow,130-P
6/14/22,Fukui,163-Y
6/14/22,Minnow,189-P
6/14/22,Fukui,581-P
6/14/22,Minnow,36-P
6/14/22,Fukui,21-P
6/14/22,Minnow,682-P
6/14/22,Fukui,609-P
6/14/22,Minnow,1366-P
6/14/22,Fukui,117-Y
6/14/22,Minnow,1398-P
6/14/22,Fukui,1174-Y
6/14/22,Minnow,64-P
6/14/22,Fukui,1139-B
6/14/22,Minnow,155-P
6/14/22,Fukui,1122-B
6/14/22,Minnow,630-P
6/14/22,Fukui,102-Y
6/14/22,Minnow,65-P
6/14/22,Fukui,1135-B
6/14/22,Minnow,1387-P
6/14/22,Fukui,127-Y
6/14/22,Minnow,1390-P
6/14/22,Fukui,1179-Y
6/14/22,Minnow,49-P
6/14/22,Fukui,648-P
6/14/22,Minnow,658-P
6/14/22,Fukui,111-Y
6/14/22,Minnow,74-P
6/15/22,Fukui,1141-B
6/15/22,Minnow,130-P
6/15/22,Fukui,163-Y
6/15/22,Minnow,189-P
6/15/22,Fukui,581-P
6/15/22,Minnow,36-P
6/15/22,Fukui,21-P
6/15/22,Minnow,682-P
6/15/22,Fukui,609-P
6/15/22,Minnow,1366-P
6/15/22,Fukui,117-Y
6/15/22,Minnow,1398-P
6/15/22,Fukui,1174-Y
6/15/22,Minnow,64-P
